"y","x"
83.8343272657719,0.213022114291472
186.71030448152,0.601415275566403
26.377137299119,0.0197831604010684
344.735968356493,-0.73200872565204
627.479470267685,-0.11328504478929
161.859444281252,0.355939804217498
332.377373788404,0.0380731292909413
104.055554238321,-0.855284219834439
525.333093377712,-0.0566224793323239
655.233613601037,-0.383834526005675
306.723775156475,0.470426767528147
432.470221585432,1.8848450317834
162.759378779923,-0.309197864089247
1222.88287999037,-0.670260859930234
44.0325468934289,0.943513645933829
393.736474475612,1.52345692185367
128.334322135456,-0.420225786057275
282.988547678476,0.566388160972509
187.378604832551,0.760476119358521
106.390600358404,1.37681918087659
18.2864072304248,0.273011002095852
158.326696167249,0.610418882656787
127.304500769075,-0.211295145694677
32.0714037112166,-0.743813952649524
36.3888250770556,1.60564632647765
472.872386649547,-0.380172148180328
212.951018430324,0.734990522703594
149.038404244744,0.284499351788998
179.077739046882,0.504095218415234
282.965322531889,0.183530554080628
462.331576833473,1.08109272093953
471.691980799209,0.126111481774889
105.247616474337,-0.976636664495045
56.9210567966447,-2.34896442181921
1707.42493209666,0.200977729101258
182.657384664707,1.98274374709405
213.888662063625,0.012000272282799
113.339069798223,0.579427919604999
68.5244158120162,-0.0973709331618369
218.845191647806,0.8452689390718
210.021345216219,2.16573344360613
73.1214312447061,0.619808232552814
99.797006450373,-0.189133101009101
132.230965914733,0.654782442494312
313.860676253757,0.0291287861159713
141.730896063738,1.44340119401869
204.229985675653,1.203793470878
65.8486532376402,-1.16970186700541
140.031004795215,0.692842283519838
303.105617914597,-0.280334338172303
4815.48789848148,-0.290352058227351
191.783400307421,2.23327079233137
103.523301416427,0.150033793050086
72.793398385443,0.558543948621388
246.573901103549,1.08034724002173
77.2005240516499,0.507539357802967
182.589758476326,0.803796425883299
412.338803192951,0.0404379367994342
237.677583951809,-0.206404155195243
232.08143395976,-0.43613240518301
81.5216101183352,-1.52567784302285
85.6546766285878,0.000608307372810774
278.222720569321,1.25563508477382
66.9478997546491,0.367676178435761
27.0097012400297,0.256429801858012
39.2614320344714,0.328313006991932
226.158608051483,0.663893932839253
138.291683161773,0.965076823672057
291.297371660832,1.25253830538524
273.922935226134,0.979087858740786
250.349731174009,1.55351314093509
108.081748799677,-1.46402646830007
117.351402760968,-0.600636308613076
480.86144680531,0.912546660892026
101.905148292774,0.892670596581284
520.840824421206,1.27312519249546
189.707313220918,0.194682880250257
113.650944585147,-0.26215659300271
16.5776037044598,-0.107560704877936
257.63143151244,0.613127154031923
132.995381460439,-0.337224938721127
31.7494798152493,0.395593010246035
79.4074321467072,-0.459620849798995
69.6309956794395,1.33357915836438
88.4027875500325,-0.532940370926491
405.628289599368,-1.39190410268906
471.999561003441,1.24393254376929
195.021177547052,0.334145452430575
114.648656359233,0.375233800985794
50.7076314941498,0.936632877238834
262.279283498735,-1.19211765904616
206.8466127327,1.95648362471055
130.315313827401,-1.81650423814143
117.814813116072,-0.541254695242844
80.6456254469869,0.0450091002326428
359.205644530546,-0.251090331701883
119.146343133204,0.85071288750194
387.446997404182,-1.36980698576964
141.635537423789,0.472653308202557
476.250794113004,-0.53024045953241
